Run,Event,E,px,py,pz,pt,eta,phi,Q,MET,phiMET
146944,578490226,107.490764023,3.38202165673,35.0013850708,-101.576169248,35.1644,-1.78262,1.47447,1,48.3725,-0.94408
146944,579625430,50.7624858435,39.0534111711,17.5134929772,-27.2933589901,42.8006,-0.600871,0.421564,1,42.3025,-2.4302
146944,578965775,39.7621798998,29.2659329965,-21.7917257197,15.8001785653,36.488,0.42052,-0.640043,1,34.9729,2.4774
146944,580953773,120.690322283,30.2295259022,4.35629555553,-116.76189953,30.5418,-2.05087,0.143122,1,38.8018,-2.86858
146944,580227606,70.7390398446,-4.19160063974,28.8289738716,64.4617820421,29.1321,1.53492,1.71518,1,29.1068,-1.46714
146944,580018615,78.0365872856,-29.0862531985,-15.256396168,-70.7879229977,32.8446,-1.51098,-2.65852,1,43.6429,0.873592
146944,581051639,69.8623110864,1.11839595665,40.9772405944,-56.5716032157,40.9925,-1.12633,1.54351,1,39.8567,-1.69663
146944,580506722,78.0475179885,26.6711062706,21.1984930281,-70.218800076,34.0694,-1.47061,0.671569,-1,31.0865,-2.5785
146944,580827634,56.1618871292,-3.92955179572,44.0437515702,-34.6244562777,44.2187,-0.71936,1.65978,-1,16.0438,2.0693
146944,581909332,47.9180321152,28.8148412474,27.5614372829,-26.5744000289,39.8739,-0.624974,0.763169,1,39.5331,-2.60792
146944,582334812,98.9006970491,-26.4842569792,-11.1384911769,94.635378478,28.7312,1.90748,-2.74348,1,23.6533,0.594418
146944,581128983,69.1072395389,-11.3928236594,-24.4478577277,-63.6262934217,26.9721,-1.59354,-2.00688,-1,26.6619,1.16167
146944,581977439,35.3522002923,-31.5240934134,9.12644730581,-13.1417805436,32.8186,-0.390441,2.85979,1,36.4708,-0.394368
146944,581105874,42.9644432359,1.6229015245,-29.1764990566,-31.4965127009,29.2216,-0.935365,-1.51523,-1,22.0113,1.46456
146944,582556101,118.327080666,4.50264425757,33.5840071305,-113.371634525,33.8845,-1.92248,1.43752,1,66.82,-0.952139
146944,583502460,70.0402186878,-50.0578914137,-10.7334619626,-47.7977130379,51.1957,-0.833654,-2.93037,1,37.493,-0.0717479
146944,582558295,91.0617151046,11.2615569858,-60.0555442865,-67.5183954846,61.1023,-0.95371,-1.38543,1,30.7945,1.50345
146944,582814919,69.0125382593,11.4574864261,36.9477898804,-57.1516062858,38.6835,-1.18217,1.2701,1,33.8214,-1.92914
146944,231542258,32.2353998646,8.8737641292,27.5601428231,-14.170556746,28.9535,-0.471733,1.2593,-1,22.4068,-1.73561
146944,231711282,28.6269453077,-0.61921851122,28.5919955604,-1.26696182722,28.5987,-0.0442869,1.59245,1,25.3856,-1.72654
146944,231706892,43.9514273506,40.4775347255,-3.53957717021,-16.7558162578,40.632,-0.401505,-0.0872236,-1,41.0605,3.11329
146944,231851999,87.0713239557,-35.9636751161,-2.21790354643,-79.2660032278,36.032,-1.52961,-3.08,1,41.503,-0.467281
146944,233293064,54.0631985776,4.36352524945,51.7896009929,-14.8867442089,51.9731,-0.282653,1.48674,1,37.8516,-1.9486
146944,232081844,50.4979694197,-32.0196106638,-8.32320482905,38.151049083,33.0837,0.985643,-2.88728,-1,34.9888,0.0721878
146944,232185924,34.5063895911,18.035026133,-26.0615252292,13.646043164,31.6933,0.418263,-0.965448,1,39.6512,2.04821
146944,275134157,124.062319675,-27.9558352409,-21.59214969,118.927281762,35.3235,1.92847,-2.48393,1,37.1406,0.395404
146944,274499255,83.7688034813,22.8992685313,-16.0858863909,78.9561209328,27.9845,1.76041,-0.612377,1,43.0737,2.1783
146944,276661024,84.0744972081,2.34937592274,28.1194255904,79.1977793524,28.2174,1.75548,1.48744,-1,52.8986,-1.40951
146944,276380891,31.6920675001,-25.2179717844,-10.0821071592,16.3334317597,27.1587,0.570031,-2.76126,-1,30.0385,0.26397
146944,276726579,37.7971862479,-32.3893221708,16.1580390306,-10.8841953569,36.196,-0.296345,2.67885,-1,31.3149,-1.32806
146944,287061444,88.4259094098,37.6771669497,-11.8685633474,-79.1119370637,39.5023,-1.44485,-0.305167,1,37.0901,2.89789
146944,287069495,67.7362255919,-16.6618949429,-21.7022847046,61.9643219059,27.3607,1.55612,-2.22556,-1,43.67,0.274085
146944,290304582,87.1148616974,21.2643950552,-37.2992109963,75.7996195693,42.9349,1.33354,-1.05265,-1,38.5084,1.79782
146944,290904977,103.541410293,-35.2345894672,10.0705697619,96.8396603231,36.6455,1.69893,2.8632,-1,31.184,-0.265032
146944,291246651,133.909342512,41.7519413977,-8.42455417711,126.954728643,42.5934,1.8123,-0.199103,-1,53.3003,2.85721
146944,291584325,42.3182325878,33.3653052354,-7.46270679054,24.9376434246,34.1897,0.676578,-0.220045,-1,44.1233,2.49152
146944,292751902,85.1374233861,43.0930158899,2.66430321228,73.377538573,43.1753,1.30058,0.0617482,1,22.338,2.51822
146944,292280127,99.7398880845,-1.2389362278,-31.3145007628,-94.68844275,31.339,-1.8252,-1.61034,-1,22.4839,1.53345
146944,292493231,34.3928661171,-25.414662591,-20.7761345442,-10.261833893,32.8261,-0.307732,-2.45628,1,22.9154,0.895725
146944,292749961,31.1986014936,-16.9049159206,-25.5912000906,-5.71453122366,30.6706,-0.185258,-2.15457,1,32.5257,0.89281
146944,292827473,37.8483696423,-29.708497531,-23.0713215152,-4.19609567133,37.6149,-0.111324,-2.48129,1,46.1697,0.632613
146944,291759723,139.576143449,-26.5619631825,23.198730156,135.047286857,35.2664,2.05247,2.42368,-1,52.9965,-1.15112
146944,295609733,57.3289906185,26.4448049467,43.5579881508,26.2673934991,50.9571,0.495015,1.02516,1,48.4066,-1.79367
146944,294492926,28.1633797412,11.5841165771,23.1012746862,-11.1939334355,25.843,-0.420637,1.10599,1,29.985,-1.91962
146944,294552398,41.1401943013,-39.2741999391,-5.52989454748,10.9298631694,39.6616,0.272204,-3.00171,-1,41.6535,0.114587
146944,294826270,29.5610739745,-27.2077616108,-11.3184197546,-2.34030195221,29.4681,-0.0793349,-2.74737,1,41.8298,0.317298
146944,295289534,82.2470663662,-21.1348355297,22.3651019469,76.273781237,30.7714,1.6393,2.32792,1,23.2975,-0.783022
146944,294846215,69.0521761969,7.49710212363,-40.4334229383,55.4718274719,41.1226,1.10794,-1.38746,-1,27.0982,1.73904
146944,295076959,33.8269530215,8.91751129391,32.5788886798,1.82909588025,33.7773,0.0541252,1.30362,1,42.0771,-1.79854
146944,295862583,84.3063117631,30.3702626125,18.3257167843,-76.4810976163,35.4709,-1.51137,0.542923,-1,42.4967,-2.78112
146944,295341996,49.964941916,33.083253793,12.9216800109,-35.1427483436,35.5172,-0.873899,0.37236,1,51.924,-2.62111
146944,308545730,101.175681135,-10.7429939586,43.0057857281,90.9483246911,44.3273,1.46654,1.81559,-1,31.7433,-1.07937
146944,308063539,39.8741973698,4.42947051338,-39.4699313942,-3.52771298483,39.7177,-0.0887033,-1.45904,1,41.1093,1.77213
146944,308241291,55.2863426954,21.4265374405,24.4853799822,44.6983018176,32.5366,1.12265,0.851924,1,54.4154,-2.17598
146944,308755123,33.531604113,12.8695007269,30.9613197601,0.360472539312,33.5295,0.0107507,1.17686,1,30.9442,-2.3011
146944,317329277,55.144941395,19.2576422904,35.3965943083,37.6454210039,40.2961,0.834087,1.07253,-1,41.7443,-1.79984
146944,316153574,114.261122695,21.5858921007,-33.1058638985,107.208414006,39.5215,1.72344,-0.992998,1,43.3669,0.818296
146944,316201544,33.585358697,-19.0159961303,-25.6091709835,-10.5132015972,31.8973,-0.323902,-2.20951,-1,33.4776,0.595438
146944,316869442,34.9788570139,27.5038076257,14.5206779679,-16.0062410249,31.1016,-0.494271,0.485758,1,28.204,-2.32863
146944,317682334,189.820257341,-35.0929581266,34.6088358482,-183.309660696,49.2878,-2.02425,2.36314,1,51.9161,-0.980514
146944,317862535,95.4571142302,-34.3976660232,-19.155040705,-86.9593840894,39.3715,-1.53325,-2.63349,-1,23.5853,0.535162
146944,318770304,55.2585210531,28.8269739005,31.1611387107,35.376291429,42.4501,0.758508,0.824289,1,48.58,-2.53267
146944,317435706,54.1738437024,4.61606655366,38.7398544497,37.586031775,39.0139,0.855256,1.4522,1,34.8802,-1.39645
146944,317573522,83.2704955405,-18.0940223508,69.0152204261,-42.9356491576,71.3477,-0.570351,1.8272,1,71.6151,3.09689
146944,325716859,60.6219770884,-38.0747635243,5.85622649982,-46.8084387282,38.5225,-1.0256,2.98898,1,49.8982,-0.437608
146944,324851306,69.754579205,24.6942469914,-14.9757026442,63.4949813152,28.8804,1.52906,-0.545145,1,24.2126,2.26143
146944,326203467,29.2210739767,-29.0555445372,1.09046212422,2.90623892028,29.076,0.0997875,3.10408,1,27.7313,0.177935
146944,326480549,100.506381786,-37.6311688459,-30.0871474119,88.2053303826,48.1803,1.36527,-2.46714,1,37.8963,0.960924
146944,326186262,51.7989850063,-44.5931941554,0.232450978966,-26.3536844777,44.5938,-0.561068,3.13638,1,39.4069,0.277444
146944,326357783,69.1852271203,32.1035845563,-10.6150283861,-60.3594691743,33.813,-1.34318,-0.319333,1,35.7295,2.64774
146944,149537657,33.2937544885,-25.1320421201,-21.2567659366,-4.9993284591,32.9161,-0.151303,-2.43954,1,36.6565,0.283456
146944,150327505,41.0149156959,27.3838804783,29.9236239657,-6.07552175238,40.5623,-0.149228,0.829687,-1,29.5126,-1.64484
146944,150238812,46.595004138,30.6840483992,-7.76491890015,-34.1947138494,31.6513,-0.937069,-0.247857,1,33.8092,3.00661
146944,150447432,34.2049454338,-31.6374943816,1.02518098971,12.9609058954,31.6541,0.398799,3.1092,-1,21.6436,0.0186751
146944,155815193,110.713878811,-25.938391052,-34.5663299881,101.93095947,43.2161,1.59341,-2.21455,1,32.9572,1.0762
146944,156416091,53.9117332768,29.0188325475,-15.9284640371,42.5517944653,33.103,1.06954,-0.501999,1,28.8121,2.53971
146944,155660644,46.6195236459,-1.19492905339,-28.6499918773,-36.7575697138,28.6749,-1.06735,-1.61248,1,28.4341,1.58119
146944,156638752,148.216460085,-43.3334744993,-5.03233920865,141.65095632,43.6247,1.8938,-3.02598,1,33.6698,0.362992
146944,161457782,83.7689067649,9.78486982938,39.7834573313,-73.0667600355,40.9691,-1.34238,1.32963,1,52.3837,-1.6798
146944,161225216,128.453205854,22.0274239512,-30.8580377476,-122.730554594,37.9134,-1.89088,-0.950848,-1,26.0544,2.25705
146944,163826398,42.9471304754,20.4105808285,-33.4685265837,17.5416866617,39.2012,0.433749,-1.02317,1,32.7348,1.50622
146944,164518991,96.3989304576,25.0066684608,-7.82142277226,92.7697930794,26.2013,1.97683,-0.303134,1,35.4963,3.0544
146944,165119016,90.1142486037,-37.0729190117,14.923269963,80.7679474005,39.9638,1.453,2.7589,1,33.3803,-0.0597393
146944,167906653,36.9240197929,-7.16006696755,36.2167090486,0.674907910951,36.9177,0.0182804,1.76598,-1,39.2484,-1.5208
146944,168283861,119.077866507,-23.3836274892,-39.0448792763,-110.037404985,45.5115,-1.61626,-2.1104,1,30.5071,0.683276
146944,167274479,68.6223283189,49.5611778956,31.9868068835,-35.0648914332,58.987,-0.564061,0.573135,1,57.0602,-2.5845
146944,173172536,69.1019560231,-21.8488173412,19.729980391,-62.5174073126,29.4388,-1.4976,2.40711,-1,28.4441,-0.56469
146944,174476561,56.0448869338,21.9674172888,-37.0800555468,35.8262507953,43.0987,0.756893,-1.03596,-1,38.5857,2.38629
146944,173233900,26.8018755459,6.54955508993,-24.4113454814,8.91733755104,25.2747,0.345879,-1.30867,1,29.7551,1.73258
146944,174281148,64.0953712561,30.4964808637,19.4508311619,-52.9134696916,36.1714,-1.17398,0.567755,-1,40.6709,-2.57052
146944,173183638,37.3515883248,-9.60971463754,-34.1788604461,-11.6012443249,35.5041,-0.321206,-1.84488,1,34.4267,1.11873
146944,174571372,82.8662735782,-42.854192983,0.711558702104,-70.921223629,42.8601,-1.27763,3.12499,-1,39.9985,-0.00511332
146944,175759158,102.693019059,27.3816710495,24.0076893211,-96.0193727523,36.416,-1.69685,0.719837,-1,41.2086,-1.98992
146944,174990175,185.300630925,20.0510583535,-41.4658193624,-179.484967451,46.0593,-2.06938,-1.12039,1,45.7043,1.24539
146944,175215047,46.4816877289,24.7964961,-25.9066067707,-29.5722443724,35.8611,-0.751788,-0.807289,-1,31.0776,2.25466
146944,180854702,48.5928899628,-9.92502514915,-33.0585668395,-34.2035498971,34.5163,-0.874952,-1.86246,1,20.9996,1.592
146944,182414894,31.8174978269,25.1412956663,-8.58515003415,17.5086394499,26.5667,0.618792,-0.329061,-1,29.5899,2.97678
146944,182188504,37.3218405929,-9.24297093955,28.4833365051,22.2750005905,29.9455,0.688221,1.88458,-1,33.3571,-1.62141
146944,182379256,53.5761662,-37.3176185004,12.5663032359,-36.3301223978,39.3766,-0.825595,2.81678,-1,54.1737,-0.344753
146944,183011416,42.8257502995,-29.6097918042,18.9014474543,24.4954942483,35.1284,0.650464,2.57345,1,37.7538,-0.574121
146944,182350154,75.3509960796,-18.9393868972,33.2227360095,64.9254255473,38.242,1.29968,2.08892,1,48.7299,-1.17705
146944,182807988,82.7105219943,40.0884061641,-27.3883057567,-66.9613297648,48.551,-1.12583,-0.59936,1,27.8072,1.91895
146944,182789813,65.1407210682,10.4483376061,-32.1953359069,-55.6560415831,33.8483,-1.27222,-1.25699,1,37.7057,1.88764
146944,183679799,84.8525808738,-11.4304241629,31.6996357977,-77.8744361842,33.6975,-1.57465,1.91687,-1,44.2535,-1.19079
146944,187565444,30.5747203581,-3.55592258739,-30.352212285,-0.949202427178,30.5598,-0.0310555,-1.68742,1,17.8654,1.94262
146944,187371853,77.6092673084,5.12517891016,25.1906126569,-73.2280873952,25.7067,-1.76945,1.37008,-1,24.9905,-1.72214
146944,186641486,100.62541002,-31.8184806026,-17.5105035448,-93.842573152,36.3185,-1.67794,-2.6385,1,25.584,-0.785757
146944,186639214,32.5896912382,-10.1316532953,26.4290431487,16.1533925557,28.3045,0.543539,1.93687,1,32.9066,-1.51599
146944,186845567,227.789162847,85.8105681035,-10.0758960779,-210.767441193,86.4001,-1.6245,-0.116885,1,105.566,0.920341
146944,383500001,44.4381059778,-31.3316138454,-28.8851372315,-12.5981316141,42.6148,-0.291483,-2.3968,-1,35.6641,0.568286
146944,383303914,29.7942551414,12.1363916911,22.9150349546,-14.6729562627,25.9305,-0.539328,1.08373,-1,27.4272,-1.86061
146944,383465982,71.2933861594,-7.85896478367,-36.8423123863,60.5278153987,37.6712,1.25255,-1.78096,-1,29.5941,1.54597
146944,383803094,99.0439393853,-20.7122233753,26.9265563722,-93.0357733888,33.9711,-1.7324,2.22648,1,39.4783,-1.08468
146944,383809255,34.1864309411,28.9179751615,-14.5094988806,-11.0420130227,32.3539,-0.334988,-0.465044,1,45.2534,2.63501
146944,384513329,149.007535831,-42.9104667717,-20.0983774032,-141.272720785,47.3841,-1.81256,-2.70356,-1,22.7571,0.774677
146944,385262026,70.0853323302,45.0114459522,-32.4087158849,-42.8437569797,55.4649,-0.711009,-0.62403,1,37.5833,2.0717
146944,384669781,34.3247256216,-19.7132920204,-17.2851058814,22.1537097954,26.2181,0.767406,-2.42173,1,22.5535,0.241257
146944,385454749,195.611255959,44.9380653514,27.1941067689,-188.427182577,52.5257,-1.98944,0.544195,1,29.0055,2.70045
146944,385651341,59.8236543541,-22.3822313386,-17.6318198356,-52.6024058972,28.4929,-1.37264,-2.47436,1,72.0935,-0.993757
146944,385279511,37.2301403376,0.729513218912,36.7347570356,-6.00812964798,36.742,-0.162802,1.55094,1,42.9978,-2.17849
146944,385293151,46.3636779831,8.83448831804,38.1717050791,-24.7881467629,39.1807,-0.59663,1.34336,1,37.4699,-1.58368
146944,392467900,32.4666102951,-30.6160538872,2.22641280633,10.5721308521,30.6969,0.337935,3.069,-1,33.2775,-0.206038
146944,394042050,144.061848591,5.56569439846,-36.5423802769,-139.238940478,36.9638,-2.03657,-1.41965,-1,38.6518,1.55031
146944,393044045,45.8766976374,-29.0687210008,-18.2960781772,-30.4125501255,34.3473,-0.798007,-2.57983,1,33.0471,0.658673
146944,393428855,106.85008322,39.2215415642,-11.8604583676,-98.6809471225,40.9756,-1.61262,-0.293654,-1,17.9677,2.73977
146944,393537296,45.8730740263,18.7580236868,-21.5292229181,-35.9020454131,28.5547,-1.05215,-0.854076,-1,33.3277,2.20063
146944,401129201,56.3748935506,11.0818597437,35.2425416657,-42.5825445543,36.9438,-0.985291,1.26614,1,25.3876,-1.89199
146944,402676797,100.205180384,-29.2228848745,9.43062602486,-95.3842403362,30.7069,-1.85153,2.82943,1,36.4626,-0.61758
146944,401429016,40.1185269608,-3.51461434607,-34.4688797578,-20.2244618235,34.6476,-0.554814,-1.67241,1,22.2624,1.03981
146944,403524685,111.074004309,-29.2341639256,69.0444720584,-81.9490561712,74.9785,-0.945608,1.97132,-1,45.1826,-2.1204
146944,403531630,44.9599393431,-22.9211516545,-33.124676875,-19.9690152689,40.2818,-0.477392,-2.17611,1,30.4712,1.27082
146944,403970803,45.9948429262,7.65151523047,45.3281375201,-1.52599991888,45.9694,-0.0331899,1.40357,-1,43.9535,-0.913336
146944,404510981,44.0624655634,11.3894159277,28.2292945168,-31.8571474514,30.4403,-0.913906,1.18731,1,42.2619,-2.15993
146944,405475869,38.9038215484,-8.87628416518,29.7066389681,-23.4994329297,31.0044,-0.699486,1.86115,1,21.1374,-1.45696
146944,405084830,46.4788931115,38.0725038508,-13.3359836117,-23.0848940396,40.3406,-0.544884,-0.336923,1,48.0942,-2.67662
146944,404603479,26.8844741405,-26.4595789921,0.461307405689,-4.73726304557,26.4636,-0.178068,3.12416,1,52.8847,0.178923
146944,404787151,44.2620978804,41.3134029983,5.42217262674,14.9306705071,41.6677,0.351071,0.130499,1,39.0695,-2.76192
146944,404967071,98.7811062528,-25.4756109723,-17.8567264063,-93.7540738127,31.1106,-1.82273,-2.53024,1,49.3213,1.08716
146944,405371588,116.234402776,33.6272716782,21.3760198159,109.191105871,39.8463,1.73296,0.566239,1,40.4381,-2.36743
146944,411244520,69.150814681,-31.3407234504,-9.3587072209,60.9261656443,32.7082,1.3805,-2.85141,-1,32.9352,0.673309
146944,412041705,88.3134518509,13.234484871,-36.1856546743,79.4650956089,38.5299,1.47121,-1.22017,1,31.85,2.16696
146944,412354754,114.975422283,-15.0199670609,23.527705081,111.535573915,27.9133,2.09369,2.13897,-1,41.9671,-0.457336
146944,411996621,161.025239426,-2.35770098842,45.0965103047,-154.563458078,45.1581,-1.94427,1.62303,1,24.2702,-1.33503
146944,413936545,88.590937075,-83.3363193001,0.251897591842,-30.0555718834,83.3367,-0.353259,3.13857,-1,16.8494,-0.799147
146944,412919275,29.0669483495,-28.9220748286,-2.73495865063,0.95389278843,29.0511,0.0328291,-3.04731,1,27.0061,-0.205444
146944,413972911,112.650246301,15.3806694983,-26.342532562,-108.441564043,30.504,-1.98072,-1.04232,1,33.012,2.27052
146944,414978285,42.455692477,-34.5889349009,-6.24849772818,-23.8125286051,35.1488,-0.634118,-2.96287,1,44.6478,0.00253282
146944,414599614,57.7517849474,19.3854591893,28.5250994294,46.3225665899,34.4888,1.10447,0.973898,1,47.9497,-2.57736
146944,415468363,39.1139042192,8.22839048973,36.9531716797,9.83071881071,37.8582,0.256839,1.3517,1,33.1605,-1.3528
146944,415738359,49.2596105682,-33.5261957398,1.65662356165,36.0520161327,33.5671,0.932763,3.09222,-1,29.2563,0.0880413
146944,416105289,105.535795505,-38.3907107489,-2.78368468806,-98.2659523788,38.4915,-1.66671,-3.06921,1,16.1052,-1.16148
146944,416508905,125.880340385,8.64135495105,35.4473045205,-120.4768215,36.4854,-1.90987,1.33168,1,47.574,-1.57281
146944,440032461,82.3234974552,14.6724761613,28.3465736331,-75.8837088981,31.9188,-1.60071,1.09316,1,39.3165,-2.5878
146944,439859414,142.863200718,54.95985755,-2.91486440357,-131.83626428,55.0371,-1.60767,-0.0529866,1,30.4496,-2.72752
146944,439103933,26.0593766104,-5.72056680983,-25.3573331511,1.83322570152,25.9946,0.070465,-1.79268,1,75.1876,0.318965
146944,439425053,39.1059841429,10.7413489899,34.6518828367,-14.5992215493,36.2785,-0.392282,1.27021,1,35.7629,-1.87659
146944,438856316,29.171459452,26.3109787438,9.15943675292,-8.64869925368,27.8597,-0.305656,0.335001,1,26.4961,-2.53387
146944,440132541,112.127909271,24.5670612941,38.5120333887,-102.400877229,45.6806,-1.54677,1.00297,-1,62.6804,-2.3371
146944,440262877,36.0257412422,-28.5646175832,16.7884390202,-14.1440378234,33.1329,-0.414883,2.61024,1,43.3424,-0.91919
146944,440475853,56.8627935033,-38.5865546199,3.8475097111,-41.5889479657,38.7779,-0.931715,3.04221,1,36.3262,0.335214
146944,441126759,44.4778519936,20.1054016535,-15.746168998,-36.4156441727,25.5376,-1.15298,-0.664401,1,39.626,2.31592
146944,441490825,34.5812159038,-24.6064420619,24.2083239324,-2.08071889849,34.5184,-0.0602421,2.36435,1,40.6981,-0.672384
146944,441113154,58.6914845279,20.0871839369,-15.6938243423,52.8667013478,25.491,1.47622,-0.663225,1,27.7927,2.60434
146944,440504523,49.5883897897,-25.0580160491,-19.6804753611,-37.9969993485,31.8626,-1.01118,-2.47582,1,31.8857,0.563703
146944,440725604,42.2807657531,10.4937624699,-23.6809918043,33.4177133473,25.9019,1.07244,-1.15367,-1,38.9359,1.63659
146944,461546345,139.508507522,-88.2956830175,38.4225356274,-100.946488913,96.2934,-0.915133,2.73115,-1,34.8374,-1.54986
146944,461612557,34.5887663761,3.01279504586,32.5960625078,-11.1710058064,32.735,-0.334957,1.47863,1,45.8687,-1.49005
146944,461719133,152.551434989,-18.4925602221,47.1578526148,143.896112897,50.6541,1.76685,1.94451,1,27.8902,-0.542291
146944,461786175,125.422895435,-3.70093261093,40.1299042841,118.771989188,40.3002,1.80161,1.66276,1,37.3563,-1.69251
146944,462516534,111.654294178,23.3638415715,-25.2706495655,106.217679424,34.4162,1.84538,-0.824585,-1,35.9613,2.2827
